Product page URL,Product name,Brand name,Retailer,Product description,Color,Original price,Sale price,Product image URL,Size availability
https://www.shopbop.com/eze-necklace-julietta/vp/v=1/1598336078.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2013125844&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_58,Eze Necklace,Julietta,Shopbop,JuliettaEze Necklace,Black/Silver,$275.00,$192.50,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/julet/julet3003412a90/julet3003412a90_1763055563915_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/duskfall-2524903-le-specs/vp/v=1/1569824857.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2068241546&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_57,Duskfall Glasses,Le Specs,Shopbop,Le SpecsDuskfall Glasses,Dark Cocoa,$85.00,$59.50,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lspec/lspec3082621876/lspec3082621876_1759357206442_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/millefeuille-earring-shashi/vp/v=1/1566538723.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2090959093&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_56,Millefeuille Earrings,SHASHI,Shopbop,SHASHIMillefeuille Earrings,Yellow,$110.00,$77.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/shash/shash432841040f/shash432841040f_1758051376936_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/bigger-bead-necklace-roxanne-assoulin/vp/v=1/1532540265.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2054146079&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_55,The Bigger Bead Necklace,Roxanne Assoulin,Shopbop,Roxanne AssoulinThe Bigger Bead Necklace,Shiny Gold,$125.00,$87.50,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/rasso/rasso3054816080/rasso3054816080_1754957848872_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/pack-socks-adidas-x-wales/vp/v=1/1506551086.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2064993223&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_54,Adidas x Wales Bonner 2 Pack Socks,Adidas x Wales Bonner,Shopbop,Adidas x Wales BonnerAdidas x Wales Bonner 2 Pack Socks,maroon/wonder quartz,$80.00,$56.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/awbon/awbon300222627f/awbon300222627f_1760968305208_2-0._QL90_UX1128_.jpg,XS
https://www.shopbop.com/bauble-mesh-earrings-rachel-comey/vp/v=1/1522993467.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2002480971&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_53,Bauble Mesh Earrings,Rachel Comey,Shopbop,Rachel ComeyBauble Mesh Earrings,Navy,$195.00,$136.50,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/rachc/rachc21892124bd/rachc21892124bd_1762205827627_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/crystal-earrings-bracelet-gift-set/vp/v=1/1533633031.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2001821381&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_52,Crystal Earrings and Bracelet Gift Set,BaubleBar,Shopbop,BaubleBarCrystal Earrings and Bracelet Gift Set,Clear,$44.00,$30.80,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/baubl/baubl3069111456/baubl3069111456_1761597316493_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/caroline-cuff-bracelet-shashi/vp/v=1/1525587683.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2061374709&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_51,Caroline Cuff Bracelet,SHASHI,Shopbop,SHASHICaroline Cuff Bracelet,Gold,$90.00,$63.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/shash/shash4342411739/shash4342411739_1764025064555_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/thin-icon-hinge-bracelet-tory/vp/v=1/1526606536.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2021842067&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_50,Thin Icon Hinge Bracelet,Tory Burch,Shopbop,Tory BurchThin Icon Hinge Bracelet,Rose Gold,$160.00,$112.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/toryb/toryb5161311784/toryb5161311784_1757967175278_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/astrid-oversized-scrunchie-loeffler-randall/vp/v=1/1568417987.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2043321151&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_49,Astrid Oversized Scrunchie,Loeffler Randall,Shopbop,Loeffler RandallAstrid Oversized Scrunchie,Leopard,$45.00,$31.50,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/loeff/loeff42514183ae/loeff42514183ae_1762277778747_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/jada-brushed-cashmere-beanie-rag/vp/v=1/1564492491.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2052036477&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_48,Jada Brushed Cashmere Beanie,rag & bone,Shopbop,rag & boneJada Brushed Cashmere Beanie,Mink,$248.00,$173.60,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/ragbo/ragbo4795610935/ragbo4795610935_1760991223156_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/thin-icon-monogram-hinge-bracelet/vp/v=1/1571671918.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2007761631&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_47,Thin Icon T Monogram Hinge Bracelet,Tory Burch,Shopbop,Tory BurchThin Icon T Monogram Hinge Bracelet,Tory Gold,$160.00,$112.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/toryb/toryb5160361202/toryb5160361202_1755116226377_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/thick-polished-gold-hinged-cuff/vp/v=1/1534466737.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2022666932&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_46,Thick Polished Gold Hinged Cuff Bracelet,Kenneth Jay Lane,Shopbop,Kenneth Jay LaneThick Polished Gold Hinged Cuff Bracelet,Polished Gold,$150.00,$105.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/kjlan/kjlan4151515130/kjlan4151515130_1761757407911_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/hannah-earrings-li-studio/vp/v=1/1514718248.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2035787505&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_45,The Hannah Earrings,LIÉ STUDIO,Shopbop,LIÉ STUDIOThe Hannah Earrings,Beige Topaz Jade,$250.00,$175.00,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/liest/liest300642731c/liest300642731c_1763412774244_2-0._QL90_UX1128_.jpg,One Size
https://www.shopbop.com/molten-heart-button-earrings-lele/vp/v=1/1531179349.htm?os=false&breadcrumb=Shop+Women%27s%3EJewelry+%26+Accessories&folderID=13539&colorSin=2084827111&fm=browse-page-web&ref_=SB_PLP_PDP_W_ACCES_13539_NB_44,Molten Heart Button Earrings,Lele Sadoughi,Shopbop,Lele SadoughiMolten Heart Button Earrings,Lilac,$145.00,$101.50,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/leles/leles3133310366/leles3133310366_1764689142253_2-0._QL90_UX1128_.jpg,One Size
